[16/Jun/2023 15:57:50] INFO [django.utils.autoreload:668] Watching for file changes with StatReloader
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:330] Waiting for apps ready_event.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:342] Apps ready_event triggered. Sending autoreload_started signal.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/debug_toolbar/templates with glob **/*.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/services/templates with glob **/*.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/payments/templates with glob **/*.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/geemap/templates with glob **/*.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/users/templates with glob **/*.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/ckeditor/templates with glob **/*.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/captcha/templates with glob **/*.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/modeltranslation/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/whitenoise/runserver_nostatic/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/debug_toolbar/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/ckeditor/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/hitcount/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/captcha/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/users/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/services/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/payments/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/geemap/locale with glob **/*.mo.
[16/Jun/2023 15:57:50] DEBUG [django.utils.autoreload:296] Watching dir /home/daniel/Documents/code/pnb_main/locale with glob **/*.mo.
    current = current[int(bit)]
ValueError: invalid literal for int() with base 10: 'reviews'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/daniel/Documents/code/pnb_main/myvenv/lib/python3.10/site-packages/django/template/base.py", line 903, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [reviews] in [{'True': True, 'False': False, 'None': None}, {'csrf_token': <SimpleLazyObject: 's1ucRu58rJ3gboo0HJIvhxFapbolxjJ3xXWmPR3LkjHy5IW9Bk7KtTzXLHA2RcON'>, 'debug': True, 'sql_queries': <function debug.<locals>.<lambda> at 0x7f53a0173e20>, 'request': <WSGIRequest: GET '/en/'>, 'user': <SimpleLazyObject: <User: daniel>>, 'perms': PermWrapper(<SimpleLazyObject: <User: daniel>>), 'messages': <FallbackStorage: request=<WSGIRequest: GET '/en/'>>, 'DEFAULT_MESSAGE_LEVELS': {'DEBUG': 10, 'INFO': 20, 'SUCCESS': 25, 'WARNING': 30, 'ERROR': 40}}, {}, {'weather': {'temperature': '5\u2009°C', 'picture': 'https://static.meteoblue.com/assets/images/picto/21_day.svg', 'description': '40  km/h'}, 'captcha_form': <CaptchaForm bound=False, valid=Unknown, fields=(captcha)>, 'attr_categ': <MultilingualQuerySet []>, 'attractions': <MultilingualQuerySet []>, 'current_date': datetime.date(2023, 6, 16), 'partners': <MultilingualQuerySet [<Partner: Tornator>]>, 'LANGUAGE_CODE': 'en', 'LANGUAGES': [('ro', 'Română'), ('en', 'English'), ('de', 'Deutsch')], 'languages': [{'bidi': False, 'code': 'ro', 'name': 'Romanian', 'name_local': 'Română', 'name_translated': 'Romanian'}, {'bidi': False, 'code': 'en', 'name': 'English', 'name_local': 'English', 'name_translated': 'English'}, {'bidi': False, 'code': 'de', 'name': 'German', 'name_local': 'Deutsch', 'name_translated': 'German'}], 'lang': {'bidi': False, 'code': 'en', 'name': 'English', 'name_local': 'English', 'name_translated': 'English'}}, {'block': <Block Node: content. Contents: [<TextNode: '\n\n\t\t\t<!-- header end-->\n\t'>, StaticNode(varname=None, path=<FilterExpression "'img/backgrounds/promo8.webp'">), <TextNode: '" media="(min-width: 992p'>, StaticNode(varname=None, path=<FilterExpression "'img/backgrounds/promo8.webp'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t\t\t</pi'>, <IfNode>, <TextNode: '\n\t\t\t\t\t\t\t\t\t\t\t\t<div class="'>, <django.templatetags.i18n.TranslateNode object at 0x7f538be97970>, <TextNode: '</span><br/> <span>'>, <django.templatetags.i18n.TranslateNode object at 0x7f538be97a00>, <TextNode: '</span></h2>\n\t\t\t\t\t\t\t\t\t\t\t\t'>, <django.templatetags.i18n.TranslateNode object at 0x7f538be97a90>, <TextNode: '.</p>\n\t\t\t\t\t\t\t\t\t\t\t\t</div>\n'>, <django.templatetags.i18n.TranslateNode object at 0x7f538be97b20>, <TextNode: '</a></div>\n\t\t\t\t\t\t\t\t\t\t\t</d'>, StaticNode(varname=None, path=<FilterExpression "'img/backgrounds/promo4.webp'">), <TextNode: '" media="(min-width: 992p'>, StaticNode(varname=None, path=<FilterExpression "'img/backgrounds/promo4.webp'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t\t\t</pi'>, <django.templatetags.i18n.TranslateNode object at 0x7f538be97d30>, <TextNode: '</span><br/> <span>'>, <django.templatetags.i18n.TranslateNode object at 0x7f538be97dc0>, <TextNode: '</span></h2>\n\t\t\t\t\t\t\t\t\t\t\t\t'>, <django.templatetags.i18n.TranslateNode object at 0x7f538be97e50>, <TextNode: '</p>\n\t\t\t\t\t\t\t\t\t\t\t\t</div>\n\t'>, <django.templatetags.i18n.TranslateNode object at 0x7f538be97ee0>, <TextNode: '</a></div>\n\t\t\t\t\t\t\t\t\t\t\t</d'>, StaticNode(varname=None, path=<FilterExpression "'img/backgrounds/promo2.webp'">), <TextNode: '" media="(min-width: 992p'>, StaticNode(varname=None, path=<FilterExpression "'img/backgrounds/promo2.webp'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t\t\t</pi'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea0130>, <TextNode: '</span></h2>\n\t\t\t\t\t\t\t\t\t\t\t\t'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea01c0>, <TextNode: '. </p>\n\t\t\t\t\t\t\t\t\t\t\t\t</div>'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea0250>, <TextNode: '</a></div>\n\t\t\t\t\t\t\t\t\t\t\t</d'>, StaticNode(varname=None, path=<FilterExpression "'img/reddeer2.webp'">), <TextNode: '" alt="welcome_video"/>\n\t'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea03a0>, <TextNode: ', '>, <django.template.defaulttags.NowNode object at 0x7f538bea0430>, <TextNode: ' </span><br>\n\t\t\t\t\t\t\t<div '>, <Variable Node: weather.picture>, <TextNode: '" height="70" width="70">'>, <Variable Node: weather.temperature>, <TextNode: ' </span>\n\t\t\t\t\t\t\t</div>\n\t\t'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea0670>, <TextNode: ' '>, <Variable Node: weather.description>, <TextNode: '</span><br><br>\n\t\t\t\t\t\t\t<s'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea07c0>, <TextNode: ', '>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea0850>, <TextNode: '</span>\n\t\t\t\t\t</div>\n\t\t\t\t\t'>, StaticNode(varname=None, path=<FilterExpression "'img/logo/sfinx1.png'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t<div c'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea09a0>, <TextNode: '</span>\n\t\t\t\t\t\t\t\t\t<h2 clas'>, <BlockTranslateNode: extra_context={} singular=[<Text token: "<span>Bucegi</span> ...">] plural=[]>, <TextNode: '</h2>\n\t\t\t\t\t\t\t\t</div>\n\t\t\t\t'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea0ac0>, <TextNode: '.</strong></p>\n\t\t\t\t\t\t\t\t<h'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea0b50>, <TextNode: ', ha</h6>\n\t\t\t\t\t\t\t\t\t\t\t</di'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea0be0>, <TextNode: ', m</h6>\n\t\t\t\t\t\t\t\t\t\t\t</div'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea0c70>, <TextNode: '</h6>\n\t\t\t\t\t\t\t\t\t\t\t</div>\n\t'>, <URLNode view_name=''history'' args=[] kwargs={} as=None>, <TextNode: '">'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea0d90>, <TextNode: '</a>\n\t\t\t\t\t\t\t</div>\n\t\t\t\t\t\t'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea0e20>, <TextNode: '</span>\n\t\t\t\t\t\t\t\t\t<h2 clas'>, <BlockTranslateNode: extra_context={} singular=[<Text token: "<span>Our</span> <sp...">] plural=[]>, <TextNode: '</h2>\n\t\t\t\t\t\t\t\t</div>\n\t\t\t\t'>, <ForNode: for i in partners, tail_len: 5>, <TextNode: '\n\t\t\t\t\t\t\t\t</div>\n\t\t\t\t\t\t\t\t<'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea11e0>, <TextNode: '</span>\n\t\t\t\t\t\t\t\t\t<h2 clas'>, <BlockTranslateNode: extra_context={} singular=[<Text token: "<span>Discover </spa...">] plural=[]>, <TextNode: '</h2>\n\t\t\t\t\t\t\t\t</div>\n\t\t\t\t'>, <Variable Node: attr_categ.0.slug>, <TextNode: '"><span>'>, <Variable Node: attr_categ.0.name|capfirst>, <TextNode: '</span></li>\n\t\t\t\t\t\t\t\t\t<li'>, <Variable Node: attr_categ.1.slug>, <TextNode: '"><span>'>, <Variable Node: attr_categ.1.name|capfirst>, <TextNode: '</span></li>\n\t\t\t\t\t\t\t\t\t<li'>, <Variable Node: attr_categ.2.slug>, <TextNode: '"><span>'>, <Variable Node: attr_categ.2.name|capfirst>, <TextNode: '</span></li>\n\t\t\t\t\t\t\t\t\t<li'>, <Variable Node: attr_categ.3.slug>, <TextNode: '"><span>'>, <Variable Node: attr_categ.3.name|capfirst>, <TextNode: '</span></li>\n\t\t\t\t\t\t\t\t\t<li'>, <Variable Node: attr_categ.4.slug>, <TextNode: '"><span>'>, <Variable Node: attr_categ.4.name|capfirst>, <TextNode: '</span></li>\n\t\t\t\t\t\t\t\t\t<li'>, <Variable Node: attr_categ.5.slug>, <TextNode: '"><span>'>, <Variable Node: attr_categ.5.name|capfirst>, <TextNode: '</span></li>\n\n\t\t\t\t\t\t\t\t\t<!'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea1c00>, <TextNode: '</span></li> -->\n\t\t\t\t\t\t\t\t'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea1c90>, <TextNode: '</span></li>\n\t\t\t\t\t\t\t\t\t<li'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea1d20>, <TextNode: '</span></li>\n\t\t\t\t\t\t\t\t\t<li'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea1db0>, <TextNode: '</span></li>\n\t\t\t\t\t\t\t\t\t<li'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea1e40>, <TextNode: '</span></li> -->\n\n\t\t\t\t\t\t\t'>, <IfNode>, <TextNode: '\n\t\t\t\t\t\t\t\t</ul>\n\t\t\t\t\t\t\t\t<!'>, <ForNode: for attr in attractions, tail_len: 11>, <TextNode: '\n\t\t\t\t\t</div>\n\t\t\t\t</sectio'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea26e0>, <TextNode: '</span>\n\t\t\t\t\t\t\t\t\t<h2 clas'>, <BlockTranslateNode: extra_context={} singular=[<Text token: "things</span> <span>...">] plural=[]>, <TextNode: '</span></h2>\n\t\t\t\t\t\t\t\t</di'>, StaticNode(varname=None, path=<FilterExpression "'img/attractions/capra-neagra1.webp'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t\t\t\t\t\t<'>, <BlockTranslateNode: extra_context={} singular=[<Text token: "Observe </h6><a clas...">] plural=[]>, <TextNode: '</a>\n\t\t\t\t\t\t\t\t\t\t</div>\n\t\t\t'>, StaticNode(varname=None, path=<FilterExpression "'img/attractions/manastirea-s1.webp'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t\t\t\t\t\t<'>, <BlockTranslateNode: extra_context={} singular=[<Text token: "Visit</h6><a class='...">] plural=[]>, <TextNode: '</a>\n\t\t\t\t\t\t\t\t\t\t</div>\n\t\t\t'>, StaticNode(varname=None, path=<FilterExpression "'img/attractions/trails.webp'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t\t\t\t\t\t<'>, <BlockTranslateNode: extra_context={} singular=[<Text token: "Explore </h6><a clas...">] plural=[]>, <TextNode: '</a>\n\t\t\t\t\t\t\t\t\t\t</div>\n\t\t\t'>, StaticNode(varname=None, path=<FilterExpression "'img/attractions/attractions10.webp'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t\t\t\t\t\t<'>, <BlockTranslateNode: extra_context={} singular=[<Text token: "Connect</h6><a class...">] plural=[]>, <TextNode: '</a>\n\t\t\t\t\t\t\t\t\t\t</div>\n\t\t\t'>, StaticNode(varname=None, path=<FilterExpression "'img/attractions/cuisine.webp'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t\t\t\t\t\t<'>, <BlockTranslateNode: extra_context={} singular=[<Text token: "Taste</h6><a class='...">] plural=[]>, <TextNode: '</a>\n\t\t\t\t\t\t\t\t\t\t</div>\n\t\t\t'>, StaticNode(varname=None, path=<FilterExpression "'img/attractions/winter-sports.webp'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t\t\t\t\t\t<'>, <BlockTranslateNode: extra_context={} singular=[<Text token: "Winter</h6><a class=...">] plural=[]>, <TextNode: '</a>\n\t\t\t\t\t\t\t\t\t\t</div>\n\t\t\t'>, StaticNode(varname=None, path=<FilterExpression "'img/backgrounds/map.png'">), <TextNode: '" alt="Parc map"/>\n\t\t\t\t\t\t'>, <BlockTranslateNode: extra_context={} singular=[<Text token: "<span>Map of Bucegi<...">] plural=[]>, <TextNode: '</h2>\n\t\t\t\t\t\t\t\t\t\t\t</div><a'>, <URLNode view_name=''map_coming_soon'' args=[] kwargs={} as=None>, <TextNode: '">'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea32b0>, <TextNode: '</a>\n\t\t\t\t\t\t\t\t\t\t</div>\n\t\t\t'>, <IncludeNode: template=<FilterExpression "'includes/testimonials.html'">>, <TextNode: '\n\t\t\t\t<!-- instagram start'>, <IncludeNode: template=<FilterExpression "'includes/newsletter.html'">>, <TextNode: '\n\t\t\t\t</section>\n\t\t\t\t<sect'>, StaticNode(varname=None, path=<FilterExpression "'img/instagram_img.png'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t<div c'>, <django.templatetags.i18n.TranslateNode object at 0x7f538bea3580>, <TextNode: '</span></h2>\n\t\t\t\t\t\t\t\t</di'>, StaticNode(varname=None, path=<FilterExpression "'img/insta/insta10.webp'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t\t\t<spa'>, StaticNode(varname=None, path=<FilterExpression "'img/insta/insta14.webp'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t\t\t<spa'>, StaticNode(varname=None, path=<FilterExpression "'img/insta/insta15.webp'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t\t\t<spa'>, StaticNode(varname=None, path=<FilterExpression "'img/insta/insta16.webp'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t\t\t<spa'>, StaticNode(varname=None, path=<FilterExpression "'img/insta/insta14.webp'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t\t\t<spa'>, StaticNode(varname=None, path=<FilterExpression "'img/insta/insta15.webp'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t\t\t<spa'>, StaticNode(varname=None, path=<FilterExpression "'img/insta/insta10.webp'">), <TextNode: '" alt="img"/>\n\t\t\t\t\t\t\t<spa'>, <IncludeNode: template=<FilterExpression "'includes/newsletter.html'">>, <TextNode: ' -->\n\t\t\t\t<!-- newsletter '>]>}, {}, {}]
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /en/ HTTP/1.1" 200 58772
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/css/styles.min.css HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/bootstrap4/css/bootstrap.min.css HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/js/libs.min.js HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/logo/bucegi_logo.png HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/logo/rnp-romsilva3.png HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/bootstrap4/js/bootstrap.min.js HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/js/common.js HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/reddeer2.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/backgrounds/promo4.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/backgrounds/promo2.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/backgrounds/promo8.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/logo/sfinx1.png HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/svg/plus.svg HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/fonts/font-awesome/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/attractions/capra-neagra1.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/attractions/trails.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/attractions/manastirea-s1.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/attractions/attractions10.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/attractions/cuisine.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/backgrounds/review.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/backgrounds/map.png HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/attractions/winter-sports.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /static/img/backgrounds/newsletter6.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:53] DEBUG [django.db.backends:131] (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None; alias=default
[16/Jun/2023 16:18:53] DEBUG [django.db.backends:131] (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`expire_date` > '2023-06-16 13:18:53.966552' AND `django_session`.`session_key` = 'nayxybspmek1o7qx613jzxvdmgfuxp1f') LIMIT 21; args=('2023-06-16 13:18:53.966552', 'nayxybspmek1o7qx613jzxvdmgfuxp1f'); alias=default
[16/Jun/2023 16:18:53] INFO [django.server:212] "GET /media/partner_images/Logo_slogan_english_rgb.WebP HTTP/1.1" 304 0
[16/Jun/2023 16:18:54] INFO [django.server:212] "GET /static/img/insta/insta10.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:54] INFO [django.server:212] "GET /static/img/insta/insta14.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:54] INFO [django.server:212] "GET /static/img/instagram_img.png HTTP/1.1" 304 0
[16/Jun/2023 16:18:54] INFO [django.server:212] "GET /static/img/insta/insta15.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:54] INFO [django.server:212] "GET /static/img/insta/insta16.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:54] INFO [django.server:212] "GET /static/img/footer-bg.png HTTP/1.1" 304 0
[16/Jun/2023 16:18:54] INFO [django.server:212] "GET /static/img/logo/aquatique.png HTTP/1.1" 304 0
[16/Jun/2023 16:18:54] INFO [django.server:212] "GET /static/img/logo/logo-ananp.png HTTP/1.1" 304 0
[16/Jun/2023 16:18:54] INFO [django.server:212] "GET /static/img/unlock1.webp HTTP/1.1" 304 0
[16/Jun/2023 16:18:54] INFO [django.server:212] "GET /static/img/icons/tickets2.png HTTP/1.1" 304 0
